Year,Site,Depth,Habitat,Region,Tile,Loc,AGAR,FAVI,PORI,SIDE,Other,UNKS,TotalSto,TotalOct,TotalCor
2016,BC3,Deep,Outer,SEFL,BC34-100-220,Bottom,0,0,0,0,0,0,0,0,0
2016,BC3,Deep,Outer,SEFL,BC34-100-220,Top,0,0,0,0,0,0,0,0,0
2016,BC3,Deep,Outer,SEFL,BC34-100-220,Side,0,0,0,0,0,0,0,0,0
2016,BC3,Deep,Outer,SEFL,BC34-500-035,Bottom,0,0,0,0,0,0,0,0,0
2016,BC3,Deep,Outer,SEFL,BC34-500-035,Top,0,0,0,0,0,0,0,0,0
2016,BC3,Deep,Outer,SEFL,BC34-500-035,Side,0,0,0,0,0,0,0,0,0
2016,BC3,Deep,Outer,SEFL,BC34-500-086,Bottom,0,0,0,0,0,0,0,0,0
2016,BC3,Deep,Outer,SEFL,BC34-500-086,Top,0,0,0,0,0,0,0,0,0
2016,BC3,Deep,Outer,SEFL,BC34-500-086,Side,0,0,0,0,0,0,0,0,0
2016,BC3,Deep,Outer,SEFL,BC34-500-156,Bottom,0,0,0,0,0,0,0,1,1
2016,BC3,Deep,Outer,SEFL,BC34-500-156,Top,0,0,1,0,0,1,2,0,2
2016,BC3,Deep,Outer,SEFL,BC34-500-156,Side,0,0,0,0,0,0,0,0,0
2016,BC3,Deep,Outer,SEFL,BC34-500-206,Bottom,0,0,0,0,0,0,0,0,0
2016,BC3,Deep,Outer,SEFL,BC34-500-206,Top,0,0,0,0,0,0,0,0,0
2016,BC3,Deep,Outer,SEFL,BC34-500-206,Side,0,0,0,0,0,0,0,0,0
2016,BC4,Shallow,Inner,SEFL,BC41-100-023,Bottom,0,0,0,0,0,0,0,0,0
2016,BC4,Shallow,Inner,SEFL,BC41-100-023,Top,0,0,0,0,0,0,1,0,1
2016,BC4,Shallow,Inner,SEFL,BC41-100-023,Side,0,0,1,0,0,0,0,0,0
2016,BC4,Shallow,Inner,SEFL,BC41-100-076,Bottom,0,0,0,0,0,0,0,0,0
2016,BC4,Shallow,Inner,SEFL,BC41-100-076,Top,0,0,0,0,0,0,0,0,0
2016,BC4,Shallow,Inner,SEFL,BC41-100-076,Side,0,0,0,0,0,0,0,0,0
2016,BC4,Shallow,Inner,SEFL,BC41-100-093,Bottom,0,0,0,0,0,0,0,0,0
2016,BC4,Shallow,Inner,SEFL,BC41-100-093,Top,0,0,0,0,0,0,0,0,0
2016,BC4,Shallow,Inner,SEFL,BC41-100-093,Side,0,0,0,0,0,0,0,0,0
2016,BC4,Shallow,Inner,SEFL,BC41-100-139,Bottom,0,0,0,0,0,0,0,0,0
2016,BC4,Shallow,Inner,SEFL,BC41-100-139,Top,0,0,0,0,0,0,0,0,0
2016,BC4,Shallow,Inner,SEFL,BC41-100-139,Side,0,0,0,0,0,0,0,0,0
2016,BC4,Shallow,Inner,SEFL,BC41-500-035,Bottom,0,0,0,0,0,0,0,0,0
2016,BC4,Shallow,Inner,SEFL,BC41-500-035,Top,0,0,1,0,0,0,1,0,1
2016,BC4,Shallow,Inner,SEFL,BC41-500-035,Side,0,0,0,0,0,0,0,0,0
2016,BC4,Shallow,Inner,SEFL,BC41-500-106,Bottom,0,0,0,0,0,0,0,0,0
2016,BC4,Shallow,Inner,SEFL,BC41-500-106,Top,0,0,0,0,0,0,0,0,0
2016,BC4,Shallow,Inner,SEFL,BC41-500-106,Side,0,0,0,0,0,0,0,0,0
2016,BC4,Shallow,Inner,SEFL,BC41-500-121,Bottom,0,0,0,0,0,0,0,0,0
2016,BC4,Shallow,Inner,SEFL,BC41-500-121,Top,0,0,2,0,0,0,2,0,2
2016,BC4,Shallow,Inner,SEFL,BC41-500-121,Side,0,0,0,0,0,0,0,0,0
2016,BC4,Shallow,Inner,SEFL,BC41-500-211,Bottom,0,0,0,0,0,0,0,0,0
2016,BC4,Shallow,Inner,SEFL,BC41-500-211,Top,0,0,0,0,0,0,0,0,0
2016,BC4,Shallow,Inner,SEFL,BC41-500-211,Side,0,0,0,0,0,0,0,0,0
2016,BC4,Shallow,Inner,SEFL,BC42-100-017,Bottom,0,0,0,0,0,0,0,0,0
2016,BC4,Shallow,Inner,SEFL,BC42-100-017,Top,0,0,0,0,0,0,0,0,0
2016,BC4,Shallow,Inner,SEFL,BC42-100-017,Side,0,0,0,0,0,0,0,0,0
2016,BC4,Shallow,Inner,SEFL,BC42-100-093,Bottom,0,0,0,0,0,0,0,0,0
2016,BC4,Shallow,Inner,SEFL,BC42-100-093,Top,0,0,0,0,0,0,0,0,0
2016,BC4,Shallow,Inner,SEFL,BC42-100-093,Side,0,0,0,0,0,0,0,0,0
2016,BC4,Shallow,Inner,SEFL,BC42-100-119,Bottom,0,0,0,0,0,0,0,0,0
2016,BC4,Shallow,Inner,SEFL,BC42-100-119,Top,0,0,0,0,0,0,0,0,0
2016,BC4,Shallow,Inner,SEFL,BC42-100-119,Side,0,0,0,0,0,0,0,0,0
2016,BC4,Shallow,Inner,SEFL,BC42-100-151,Bottom,0,0,0,0,0,0,0,0,0
2016,BC4,Shallow,Inner,SEFL,BC42-100-151,Top,0,0,0,0,0,0,0,0,0
2016,BC4,Shallow,Inner,SEFL,BC42-100-151,Side,0,0,0,0,0,0,0,0,0
2016,BC4,Shallow,Inner,SEFL,BC42-500-020,Bottom,0,0,0,0,0,0,0,0,0
2016,BC4,Shallow,Inner,SEFL,BC42-500-020,Top,0,0,0,0,0,0,0,0,0
2016,BC4,Shallow,Inner,SEFL,BC42-500-020,Side,0,0,0,0,0,0,0,0,0
2016,BC4,Shallow,Inner,SEFL,BC42-500-083,Bottom,0,0,1,0,0,0,1,0,1
2016,BC4,Shallow,Inner,SEFL,BC42-500-083,Top,0,0,0,0,0,0,0,0,0
2016,BC4,Shallow,Inner,SEFL,BC42-500-083,Side,0,0,0,0,0,0,0,0,0
2016,BC4,Shallow,Inner,SEFL,BC42-500-108,Bottom,0,0,0,0,0,0,0,0,0
2016,BC4,Shallow,Inner,SEFL,BC42-500-108,Top,0,0,2,0,0,0,2,0,2
2016,BC4,Shallow,Inner,SEFL,BC42-500-108,Side,0,0,0,0,0,0,0,0,0
2016,BC4,Shallow,Inner,SEFL,BC42-500-155,Bottom,0,0,0,0,0,0,0,0,0
2016,BC4,Shallow,Inner,SEFL,BC42-500-155,Top,0,0,0,0,0,0,0,0,0
2016,BC4,Shallow,Inner,SEFL,BC42-500-155,Side,0,0,0,0,0,0,0,0,0
2016,BC4,Shallow,Inner,SEFL,BC43-100-117,Bottom,0,0,0,0,0,0,0,0,0
2016,BC4,Shallow,Inner,SEFL,BC43-100-117,Top,0,0,0,0,0,0,0,0,0
2016,BC4,Shallow,Inner,SEFL,BC43-100-117,Side,0,0,0,0,0,0,0,0,0
2016,BC4,Shallow,Inner,SEFL,BC43-100-132,Bottom,0,0,0,0,0,0,0,0,0
2016,BC4,Shallow,Inner,SEFL,BC43-100-132,Top,0,0,0,0,0,0,0,0,0
2016,BC4,Shallow,Inner,SEFL,BC43-100-132,Side,0,0,0,0,0,0,0,0,0
2016,BC4,Shallow,Inner,SEFL,BC43-100-163,Bottom,0,0,0,0,0,0,0,0,0
2016,BC4,Shallow,Inner,SEFL,BC43-100-163,Top,0,0,0,0,0,0,0,0,0
2016,BC4,Shallow,Inner,SEFL,BC43-100-163,Side,0,0,0,0,0,0,0,0,0
2016,BC4,Shallow,Inner,SEFL,BC43-100-199,Bottom,0,0,0,0,0,0,0,0,0
2016,BC4,Shallow,Inner,SEFL,BC43-100-199,Top,0,0,0,0,0,0,0,0,0
2016,BC4,Shallow,Inner,SEFL,BC43-100-199,Side,0,0,0,0,0,0,0,0,0
2016,BC4,Shallow,Inner,SEFL,BC43-500-042,Bottom,0,0,0,0,0,0,0,0,0
2016,BC4,Shallow,Inner,SEFL,BC43-500-042,Top,0,0,0,0,0,0,0,0,0
2016,BC4,Shallow,Inner,SEFL,BC43-500-042,Side,0,0,0,0,0,0,0,0,0
2016,BC4,Shallow,Inner,SEFL,BC43-500-061,Bottom,0,0,0,0,0,0,0,0,0
2016,BC4,Shallow,Inner,SEFL,BC43-500-061,Top,0,0,0,0,0,0,0,0,0
2016,BC4,Shallow,Inner,SEFL,BC43-500-061,Side,0,0,0,0,0,0,0,0,0
2016,BC4,Shallow,Inner,SEFL,BC43-500-091,Bottom,0,0,0,0,0,0,0,0,0
2016,BC4,Shallow,Inner,SEFL,BC43-500-091,Top,0,0,0,0,0,0,0,0,0
2016,BC4,Shallow,Inner,SEFL,BC43-500-091,Side,0,0,0,0,0,0,0,0,0
2016,BC4,Shallow,Inner,SEFL,BC43-500-176,Bottom,0,0,0,0,0,0,0,0,0
2016,BC4,Shallow,Inner,SEFL,BC43-500-176,Top,0,0,2,0,0,0,2,0,2
2016,BC4,Shallow,Inner,SEFL,BC43-500-176,Side,0,0,0,0,0,0,0,0,0
2016,BC4,Shallow,Inner,SEFL,BC44-100-061,Bottom,0,0,0,0,0,0,0,0,0
2016,BC4,Shallow,Inner,SEFL,BC44-100-061,Top,0,0,0,0,0,0,0,0,0
2016,BC4,Shallow,Inner,SEFL,BC44-100-061,Side,0,0,0,0,0,0,0,0,0
2016,BC4,Shallow,Inner,SEFL,BC44-100-130,Bottom,0,0,0,0,0,0,0,0,0
2016,BC4,Shallow,Inner,SEFL,BC44-100-130,Top,0,0,1,0,0,0,1,0,1
2016,BC4,Shallow,Inner,SEFL,BC44-100-130,Side,0,0,0,0,0,0,0,0,0
2016,BC4,Shallow,Inner,SEFL,BC44-100-175,Bottom,0,0,0,0,0,0,0,0,0
2016,BC4,Shallow,Inner,SEFL,BC44-100-175,Top,0,0,0,0,0,0,0,0,0
2016,BC4,Shallow,Inner,SEFL,BC44-100-175,Side,0,0,0,0,0,0,0,0,0
2016,BC4,Shallow,Inner,SEFL,BC44-100-198,Bottom,0,0,0,0,0,0,0,0,0
2016,BC4,Shallow,Inner,SEFL,BC44-100-198,Top,0,0,0,0,0,0,0,0,0
2016,BC4,Shallow,Inner,SEFL,BC44-100-198,Side,0,0,0,0,0,0,0,0,0
2016,BC4,Shallow,Inner,SEFL,BC44-500-074,Bottom,0,0,0,0,0,0,0,0,0
2016,BC4,Shallow,Inner,SEFL,BC44-500-074,Top,0,0,0,0,0,0,0,0,0
2016,BC4,Shallow,Inner,SEFL,BC44-500-074,Side,0,0,0,0,0,0,0,0,0
2016,BC4,Shallow,Inner,SEFL,BC44-500-112,Bottom,0,0,0,0,0,0,0,0,0
2016,BC4,Shallow,Inner,SEFL,BC44-500-112,Top,0,0,0,0,0,0,0,0,0
2016,BC4,Shallow,Inner,SEFL,BC44-500-112,Side,0,0,0,0,0,0,0,0,0
2016,BC4,Shallow,Inner,SEFL,BC44-500-147,Bottom,0,0,0,0,0,0,0,0,0
2016,BC4,Shallow,Inner,SEFL,BC44-500-147,Top,0,0,3,0,0,0,3,0,3
2016,BC4,Shallow,Inner,SEFL,BC44-500-147,Side,0,0,0,0,0,0,0,0,0
2016,BC4,Shallow,Inner,SEFL,BC44-500-170,Bottom,0,0,0,0,0,0,0,0,0
2016,BC4,Shallow,Inner,SEFL,BC44-500-170,Top,0,0,4,0,0,0,4,0,4
2016,BC4,Shallow,Inner,SEFL,BC44-500-170,Side,0,0,0,0,0,0,0,0,0
2016,DC1,Shallow,Inner,SEFL,DC11-100-048,Bottom,0,0,0,0,0,0,0,0,0
2016,DC1,Shallow,Inner,SEFL,DC11-100-048,Top,0,0,0,0,0,0,0,0,0
2016,DC1,Shallow,Inner,SEFL,DC11-100-048,Side,0,0,0,0,0,0,0,0,0
2016,DC1,Shallow,Inner,SEFL,DC11-100-059,Bottom,0,0,0,0,0,0,0,0,0
2016,DC1,Shallow,Inner,SEFL,DC11-100-059,Top,0,0,1,0,0,0,1,0,1
2016,DC1,Shallow,Inner,SEFL,DC11-100-059,Side,0,0,0,0,0,0,0,0,0
2016,DC1,Shallow,Inner,SEFL,DC11-100-082,Bottom,0,0,0,0,0,0,0,0,0
2016,DC1,Shallow,Inner,SEFL,DC11-100-082,Top,0,0,0,0,0,0,0,0,0
2016,DC1,Shallow,Inner,SEFL,DC11-100-082,Side,0,0,0,0,0,0,0,0,0
2016,DC1,Shallow,Inner,SEFL,DC11-100-171,Bottom,0,0,0,0,0,0,0,0,0
2016,DC1,Shallow,Inner,SEFL,DC11-100-171,Top,0,0,0,0,0,0,0,0,0
2016,DC1,Shallow,Inner,SEFL,DC11-100-171,Side,0,0,0,0,0,0,0,0,0
2016,DC1,Shallow,Inner,SEFL,DC11-500-027,Bottom,0,0,0,0,0,0,0,0,0
2016,DC1,Shallow,Inner,SEFL,DC11-500-027,Top,0,0,0,0,0,0,0,0,0
2016,DC1,Shallow,Inner,SEFL,DC11-500-027,Side,0,0,0,0,0,0,0,0,0
2016,DC1,Shallow,Inner,SEFL,DC11-500-106,Bottom,0,0,0,0,0,0,0,0,0
2016,DC1,Shallow,Inner,SEFL,DC11-500-106,Top,0,0,0,0,0,0,0,0,0
2016,DC1,Shallow,Inner,SEFL,DC11-500-106,Side,0,0,0,0,0,0,0,0,0
2016,DC1,Shallow,Inner,SEFL,DC11-500-138,Bottom,0,0,0,0,0,0,0,0,0
2016,DC1,Shallow,Inner,SEFL,DC11-500-138,Top,0,0,0,0,0,0,0,0,0
2016,DC1,Shallow,Inner,SEFL,DC11-500-138,Side,0,0,0,0,0,0,0,0,0
2016,DC1,Shallow,Inner,SEFL,DC11-500-204,Bottom,0,0,0,0,0,0,0,0,0
2016,DC1,Shallow,Inner,SEFL,DC11-500-204,Top,0,0,0,0,0,0,0,0,0
2016,DC1,Shallow,Inner,SEFL,DC11-500-204,Side,0,0,0,0,0,0,0,0,0
2016,DC1,Shallow,Inner,SEFL,DC12-100-027,Bottom,0,0,0,0,0,0,0,0,0
2016,DC1,Shallow,Inner,SEFL,DC12-100-027,Top,0,0,1,0,0,0,1,0,1
2016,DC1,Shallow,Inner,SEFL,DC12-100-027,Side,0,0,0,0,0,0,0,0,0
2016,DC1,Shallow,Inner,SEFL,DC12-100-087,Bottom,0,0,0,0,0,0,0,0,0
2016,DC1,Shallow,Inner,SEFL,DC12-100-087,Top,0,0,0,0,0,0,0,0,0
2016,DC1,Shallow,Inner,SEFL,DC12-100-087,Side,0,0,0,0,0,0,0,0,0
2016,DC1,Shallow,Inner,SEFL,DC12-100-166,Bottom,0,0,0,0,0,0,0,0,0
2016,DC1,Shallow,Inner,SEFL,DC12-100-166,Top,0,0,1,0,0,0,1,0,1
2016,DC1,Shallow,Inner,SEFL,DC12-100-166,Side,0,0,0,0,0,0,0,0,0
2016,DC1,Shallow,Inner,SEFL,DC12-100-192,Bottom,0,0,0,0,0,0,0,0,0
2016,DC1,Shallow,Inner,SEFL,DC12-100-192,Top,0,0,0,0,0,0,0,0,0
2016,DC1,Shallow,Inner,SEFL,DC12-100-192,Side,0,0,0,0,0,0,0,0,0
2016,DC1,Shallow,Inner,SEFL,DC12-500-042,Bottom,0,0,0,0,0,0,0,0,0
2016,DC1,Shallow,Inner,SEFL,DC12-500-042,Top,0,0,0,0,0,0,0,0,0
2016,DC1,Shallow,Inner,SEFL,DC12-500-042,Side,0,0,0,0,0,0,0,0,0
2016,DC1,Shallow,Inner,SEFL,DC12-500-071,Bottom,0,0,0,0,0,0,0,0,0
2016,DC1,Shallow,Inner,SEFL,DC12-500-071,Top,0,0,0,0,0,0,0,0,0
2016,DC1,Shallow,Inner,SEFL,DC12-500-071,Side,0,0,0,0,0,0,0,0,0
2016,DC1,Shallow,Inner,SEFL,DC12-500-166,Bottom,0,0,0,0,0,0,0,0,0
2016,DC1,Shallow,Inner,SEFL,DC12-500-166,Top,0,0,0,0,0,0,0,0,0
2016,DC1,Shallow,Inner,SEFL,DC12-500-166,Side,0,0,0,0,0,0,0,0,0
2016,DC1,Shallow,Inner,SEFL,DC12-500-192,Bottom,0,0,0,0,0,0,0,0,0
2016,DC1,Shallow,Inner,SEFL,DC12-500-192,Top,0,0,0,0,0,0,0,0,0
2016,DC1,Shallow,Inner,SEFL,DC12-500-192,Side,0,0,0,0,0,0,0,0,0
2016,DC1,Shallow,Inner,SEFL,DC13-100-083,Bottom,0,0,0,0,0,0,0,0,0
2016,DC1,Shallow,Inner,SEFL,DC13-100-083,Top,0,0,0,0,0,0,0,0,0
2016,DC1,Shallow,Inner,SEFL,DC13-100-083,Side,0,0,0,0,0,0,0,0,0
2016,DC1,Shallow,Inner,SEFL,DC13-100-091,Bottom,0,0,0,0,0,0,0,0,0
2016,DC1,Shallow,Inner,SEFL,DC13-100-091,Top,0,0,0,1,0,0,1,0,1
2016,DC1,Shallow,Inner,SEFL,DC13-100-091,Side,0,0,0,0,0,0,0,0,0
2016,DC1,Shallow,Inner,SEFL,DC13-100-158,Bottom,0,0,0,0,0,0,0,0,0
2016,DC1,Shallow,Inner,SEFL,DC13-100-158,Top,0,0,0,0,0,0,0,0,0
2016,DC1,Shallow,Inner,SEFL,DC13-100-158,Side,0,0,0,0,0,0,0,0,0
2016,DC1,Shallow,Inner,SEFL,DC13-100-186,Bottom,0,0,0,0,0,0,0,0,0
2016,DC1,Shallow,Inner,SEFL,DC13-100-186,Top,0,0,0,0,0,0,0,0,0
2016,DC1,Shallow,Inner,SEFL,DC13-100-186,Side,0,0,0,0,0,0,0,0,0
2016,DC1,Shallow,Inner,SEFL,DC13-500-036,Bottom,0,0,0,0,0,0,0,0,0
2016,DC1,Shallow,Inner,SEFL,DC13-500-036,Top,0,0,0,0,0,0,0,0,0
2016,DC1,Shallow,Inner,SEFL,DC13-500-036,Side,0,0,0,0,0,0,0,0,0
2016,DC1,Shallow,Inner,SEFL,DC13-500-092,Bottom,0,0,0,0,0,0,0,0,0
2016,DC1,Shallow,Inner,SEFL,DC13-500-092,Top,0,0,1,0,0,0,1,0,1
2016,DC1,Shallow,Inner,SEFL,DC13-500-092,Side,0,0,0,0,0,0,0,0,0
2016,DC1,Shallow,Inner,SEFL,DC13-500-128,Bottom,0,0,0,0,0,0,0,0,0
2016,DC1,Shallow,Inner,SEFL,DC13-500-128,Top,0,0,0,0,0,0,0,0,0
2016,DC1,Shallow,Inner,SEFL,DC13-500-128,Side,0,0,0,0,0,0,0,0,0
2016,DC1,Shallow,Inner,SEFL,DC13-500-192,Bottom,0,0,0,0,0,0,0,0,0
2016,DC1,Shallow,Inner,SEFL,DC13-500-192,Top,0,0,1,0,0,0,1,0,1
2016,DC1,Shallow,Inner,SEFL,DC13-500-192,Side,0,0,0,0,0,0,0,0,0
2016,DC1,Shallow,Inner,SEFL,DC14-100-036,Bottom,0,0,0,0,0,0,0,0,0
2016,DC1,Shallow,Inner,SEFL,DC14-100-036,Top,0,0,0,0,0,0,1,0,1
2016,DC1,Shallow,Inner,SEFL,DC14-100-036,Side,0,0,1,0,0,0,0,0,0
2016,DC1,Shallow,Inner,SEFL,DC14-100-081,Bottom,0,0,0,0,0,0,0,0,0
2016,DC1,Shallow,Inner,SEFL,DC14-100-081,Top,0,0,1,0,0,0,1,0,1
2016,DC1,Shallow,Inner,SEFL,DC14-100-081,Side,0,0,0,0,0,0,0,0,0
2016,DC1,Shallow,Inner,SEFL,DC14-100-144,Bottom,0,0,0,0,0,0,0,1,1
2016,DC1,Shallow,Inner,SEFL,DC14-100-144,Top,0,0,0,0,0,0,0,0,0
2016,DC1,Shallow,Inner,SEFL,DC14-100-144,Side,0,0,0,0,0,0,0,0,0
2016,DC1,Shallow,Inner,SEFL,DC14-100-184,Bottom,0,0,0,0,0,0,0,0,0
2016,DC1,Shallow,Inner,SEFL,DC14-100-184,Top,0,0,0,0,0,0,0,0,0
2016,DC1,Shallow,Inner,SEFL,DC14-100-184,Side,0,0,0,0,0,0,0,0,0
2016,DC1,Shallow,Inner,SEFL,DC14-500-022,Bottom,0,0,0,0,0,0,1,0,1
2016,DC1,Shallow,Inner,SEFL,DC14-500-022,Top,0,0,0,0,0,0,0,0,0
2016,DC1,Shallow,Inner,SEFL,DC14-500-022,Side,0,0,1,0,0,0,0,0,0
2016,DC1,Shallow,Inner,SEFL,DC14-500-101,Bottom,0,0,0,0,0,0,0,0,0
2016,DC1,Shallow,Inner,SEFL,DC14-500-101,Top,0,0,0,0,0,0,0,0,0
2016,DC1,Shallow,Inner,SEFL,DC14-500-101,Side,0,0,0,0,0,0,0,0,0
2016,DC1,Shallow,Inner,SEFL,DC14-500-178,Bottom,0,0,0,0,0,0,0,0,0
2016,DC1,Shallow,Inner,SEFL,DC14-500-178,Top,0,0,0,0,0,1,1,0,1
2016,DC1,Shallow,Inner,SEFL,DC14-500-178,Side,0,0,0,0,0,0,0,0,0
2016,DC1,Shallow,Inner,SEFL,DC14-500-205,Bottom,0,0,0,0,0,0,0,0,0
2016,DC1,Shallow,Inner,SEFL,DC14-500-205,Top,0,0,0,0,0,0,0,0,0
2016,DC1,Shallow,Inner,SEFL,DC14-500-205,Side,0,0,0,0,0,0,0,0,0
2016,DC2,Deep,Middle,SEFL,DC21-100-020,Bottom,0,0,0,0,0,0,0,0,0
2016,DC2,Deep,Middle,SEFL,DC21-100-020,Top,0,0,0,0,0,0,0,0,0
2016,DC2,Deep,Middle,SEFL,DC21-100-020,Side,0,0,0,0,0,0,0,0,0
2016,DC2,Deep,Middle,SEFL,DC21-100-087,Bottom,0,0,0,0,0,0,0,0,0
2016,DC2,Deep,Middle,SEFL,DC21-100-087,Top,0,0,0,0,0,1,1,0,1
2016,DC2,Deep,Middle,SEFL,DC21-100-087,Side,0,0,0,0,0,0,0,0,0
2016,DC2,Deep,Middle,SEFL,DC21-100-122,Bottom,0,0,0,0,0,0,1,0,1
2016,DC2,Deep,Middle,SEFL,DC21-100-122,Top,0,0,0,0,0,0,0,0,0
2016,DC2,Deep,Middle,SEFL,DC21-100-122,Side,0,1,0,0,0,0,0,0,0
2016,DC2,Deep,Middle,SEFL,DC21-100-170,Bottom,0,0,0,0,0,0,0,0,0
2016,DC2,Deep,Middle,SEFL,DC21-100-170,Top,0,0,0,0,0,1,1,0,1
2016,DC2,Deep,Middle,SEFL,DC21-100-170,Side,0,0,0,0,0,0,0,0,0
2016,DC2,Deep,Middle,SEFL,DC21-500-036,Bottom,0,0,0,0,0,0,0,0,0
2016,DC2,Deep,Middle,SEFL,DC21-500-036,Top,0,0,0,0,0,0,0,0,0
2016,DC2,Deep,Middle,SEFL,DC21-500-036,Side,0,0,0,0,0,0,0,0,0
2016,DC2,Deep,Middle,SEFL,DC21-500-066,Bottom,0,0,0,0,0,0,0,0,0
2016,DC2,Deep,Middle,SEFL,DC21-500-066,Top,0,0,0,0,0,0,0,0,0
2016,DC2,Deep,Middle,SEFL,DC21-500-066,Side,0,0,0,0,0,0,0,0,0
2016,DC2,Deep,Middle,SEFL,DC21-500-084,Bottom,0,0,0,0,0,0,0,0,0
2016,DC2,Deep,Middle,SEFL,DC21-500-084,Top,0,0,0,0,0,0,0,0,0
2016,DC2,Deep,Middle,SEFL,DC21-500-084,Side,0,0,0,0,0,0,0,0,0
2016,DC2,Deep,Middle,SEFL,DC21-500-106,Bottom,0,0,0,0,0,0,0,0,0
2016,DC2,Deep,Middle,SEFL,DC21-500-106,Top,0,0,0,0,0,0,0,0,0
2016,DC2,Deep,Middle,SEFL,DC21-500-106,Side,0,0,0,0,0,0,0,0,0
2016,DC2,Deep,Middle,SEFL,DC22-100-040,Bottom,0,0,0,0,0,0,0,0,0
2016,DC2,Deep,Middle,SEFL,DC22-100-040,Top,0,0,1,1,0,0,2,0,2
2016,DC2,Deep,Middle,SEFL,DC22-100-040,Side,0,0,0,0,0,0,0,0,0
2016,DC2,Deep,Middle,SEFL,DC22-100-094,Bottom,0,0,0,0,0,0,0,0,0
2016,DC2,Deep,Middle,SEFL,DC22-100-094,Top,0,0,0,0,0,0,0,0,0
2016,DC2,Deep,Middle,SEFL,DC22-100-094,Side,0,0,0,0,0,0,0,0,0
2016,DC2,Deep,Middle,SEFL,DC22-100-157,Bottom,0,0,0,0,0,0,0,0,0
2016,DC2,Deep,Middle,SEFL,DC22-100-157,Top,0,0,0,1,0,0,1,0,1
2016,DC2,Deep,Middle,SEFL,DC22-100-157,Side,0,0,0,0,0,0,0,0,0
2016,DC2,Deep,Middle,SEFL,DC22-100-193,Bottom,0,0,0,0,0,0,0,0,0
2016,DC2,Deep,Middle,SEFL,DC22-100-193,Top,0,0,0,0,0,0,0,0,0
2016,DC2,Deep,Middle,SEFL,DC22-100-193,Side,0,0,0,0,0,0,0,0,0
2016,DC2,Deep,Middle,SEFL,DC22-500-002,Bottom,0,0,0,0,0,0,0,0,0
2016,DC2,Deep,Middle,SEFL,DC22-500-002,Top,0,0,0,1,0,0,1,0,1
2016,DC2,Deep,Middle,SEFL,DC22-500-002,Side,0,0,0,0,0,0,0,0,0
2016,DC2,Deep,Middle,SEFL,DC22-500-078,Bottom,0,0,0,0,0,0,0,0,0
2016,DC2,Deep,Middle,SEFL,DC22-500-078,Top,0,1,0,1,0,0,2,0,2
2016,DC2,Deep,Middle,SEFL,DC22-500-078,Side,0,0,0,0,0,0,0,0,0
2016,DC2,Deep,Middle,SEFL,DC22-500-109,Bottom,0,0,0,0,0,0,0,0,0
2016,DC2,Deep,Middle,SEFL,DC22-500-109,Top,0,0,0,0,0,0,0,0,0
2016,DC2,Deep,Middle,SEFL,DC22-500-109,Side,0,0,0,0,0,0,0,0,0
2016,DC2,Deep,Middle,SEFL,DC22-500-134,Bottom,0,0,0,0,0,0,0,0,0
2016,DC2,Deep,Middle,SEFL,DC22-500-134,Top,0,1,1,0,0,0,2,0,2
2016,DC2,Deep,Middle,SEFL,DC22-500-134,Side,0,0,0,0,0,0,0,0,0
2016,DC2,Deep,Middle,SEFL,DC23-100-037,Bottom,0,0,0,0,0,0,0,0,0
2016,DC2,Deep,Middle,SEFL,DC23-100-037,Top,0,0,0,0,0,0,0,0,0
2016,DC2,Deep,Middle,SEFL,DC23-100-037,Side,0,0,0,0,0,0,0,0,0
2016,DC2,Deep,Middle,SEFL,DC23-100-049,Bottom,0,0,0,0,0,0,0,0,0
2016,DC2,Deep,Middle,SEFL,DC23-100-049,Top,0,0,0,1,0,0,1,0,1
2016,DC2,Deep,Middle,SEFL,DC23-100-049,Side,0,0,0,0,0,0,0,0,0
2016,DC2,Deep,Middle,SEFL,DC23-100-144,Bottom,0,0,0,0,0,0,0,0,0
2016,DC2,Deep,Middle,SEFL,DC23-100-144,Top,0,0,0,0,0,0,0,0,0
2016,DC2,Deep,Middle,SEFL,DC23-100-144,Side,0,0,0,0,0,0,0,0,0
2016,DC2,Deep,Middle,SEFL,DC23-100-169,Bottom,0,0,0,0,0,0,0,0,0
2016,DC2,Deep,Middle,SEFL,DC23-100-169,Top,0,0,0,0,0,0,0,0,0
2016,DC2,Deep,Middle,SEFL,DC23-100-169,Side,0,0,0,0,0,0,0,0,0
2016,DC2,Deep,Middle,SEFL,DC23-500-007,Bottom,0,0,0,0,0,0,0,0,0
2016,DC2,Deep,Middle,SEFL,DC23-500-007,Top,0,0,0,1,0,1,3,0,3
2016,DC2,Deep,Middle,SEFL,DC23-500-007,Side,0,0,1,0,0,0,0,0,0
2016,DC2,Deep,Middle,SEFL,DC23-500-034,Bottom,0,0,0,0,0,0,0,1,1
2016,DC2,Deep,Middle,SEFL,DC23-500-034,Top,0,0,0,0,0,0,0,0,0
2016,DC2,Deep,Middle,SEFL,DC23-500-034,Side,0,0,0,0,0,0,0,0,0
2016,DC2,Deep,Middle,SEFL,DC23-500-125,Bottom,0,0,0,0,0,0,0,0,0
2016,DC2,Deep,Middle,SEFL,DC23-500-125,Top,0,0,0,0,0,0,0,0,0
2016,DC2,Deep,Middle,SEFL,DC23-500-125,Side,0,0,0,0,0,0,0,0,0
