Project_Year,Survey_Year,Survey_Month,Survey_Date,Region,Habitat,Site_Name,Station,Quadrat,Stony,Colony_Type,ID,ID_2,Diameter
2015,2015,Sept,9/25/2015,LK,P,Red Dun Reef,264,264-100-091,1,Juv,SSID,SIDE,35
2015,2015,Sept,9/25/2015,LK,P,Red Dun Reef,264,264-100-091,1,Juv,SSID,SIDE,3
2015,2015,Sept,9/25/2015,LK,P,Red Dun Reef,264,264-100-091,1,Juv,SMIC,SMIC,13
2015,2015,Sept,9/25/2015,LK,P,Red Dun Reef,264,264-100-091,1,Juv,SMIC,SMIC,10
2015,2015,Sept,9/25/2015,LK,P,Red Dun Reef,264,264-100-091,1,Juv,UNKS,UNKS,2
2015,2015,Sept,9/25/2015,LK,P,Red Dun Reef,264,264-100-133,1,Juv,SSID,SIDE,32
2015,2015,Sept,9/25/2015,LK,P,Red Dun Reef,264,264-100-133,1,Juv,SMIC,SMIC,13
2015,2015,Sept,9/25/2015,LK,P,Red Dun Reef,264,264-500-016,1,Iso,DSTO,DSTO,38
2015,2015,Sept,9/25/2015,LK,P,Red Dun Reef,264,264-500-016,1,Juv,SSID,SIDE,24
2015,2015,Sept,9/25/2015,LK,P,Red Dun Reef,264,264-500-016,1,Juv,SSID,SIDE,29
2015,2015,Sept,9/25/2015,LK,P,Red Dun Reef,264,264-500-033,1,Juv,MCAV,MCAV,16
2015,2015,Sept,9/25/2015,LK,P,Red Dun Reef,264,264-500-033,1,Juv,SSID,SIDE,1
2015,2015,Sept,9/25/2015,LK,P,Red Dun Reef,264,264-500-033,1,Juv,SSID,SIDE,3
2015,2015,Sept,9/25/2015,LK,P,Red Dun Reef,264,264-500-033,1,Juv,SSID,SIDE,9
2015,2015,Sept,9/25/2015,LK,P,Red Dun Reef,264,264-500-033,1,Juv,SSID,SIDE,3
2015,2015,Sept,9/25/2015,LK,P,Red Dun Reef,264,264-500-033,1,Juv,SMIC,SMIC,4
2015,2015,Sept,9/25/2015,LK,P,Red Dun Reef,264,264-500-147,1,Juv,PAST,PORI,36
2015,2015,Sept,9/25/2015,LK,P,Red Dun Reef,264,264-500-147,1,Juv,PAST,PORI,4
2015,2015,Sept,9/25/2015,LK,P,Red Dun Reef,264,264-500-147,1,Juv,PPOR,PORI,7
2015,2015,Sept,9/25/2015,LK,P,Red Dun Reef,264,264-500-147,1,Juv,SSID,SIDE,26
2015,2015,Sept,9/25/2015,LK,P,Red Dun Reef,264,264-500-147,1,Juv,SSID,SIDE,39
2015,2015,Sept,9/25/2015,LK,P,Red Dun Reef,264,264-500-172,1,Juv,SCUB,MUSS,28
2015,2015,Sept,9/25/2015,LK,P,Red Dun Reef,264,264-500-172,1,Iso,ORBI,ORBI,16
2015,2015,Sept,9/25/2015,LK,P,Red Dun Reef,264,264-500-172,1,Juv,PAST,PORI,19
2015,2015,Sept,9/25/2015,LK,P,Red Dun Reef,264,264-500-172,1,Juv,PAST,PORI,9
2015,2015,Sept,9/25/2015,LK,P,Red Dun Reef,264,264-500-172,1,Juv,SSID,SIDE,9
2015,2015,Sept,9/25/2015,LK,P,Red Dun Reef,264,264-500-172,1,Juv,SSID,SIDE,19
2015,2015,Sept,9/25/2015,LK,P,Red Dun Reef,264,264-500-172,1,Juv,SSID,SIDE,3
2015,2015,Sept,9/25/2015,LK,P,Red Dun Reef,264,264-500-172,1,Juv,SSID,SIDE,2
2015,2015,Sept,9/25/2015,LK,P,Red Dun Reef,264,264-500-172,1,Juv,SSID,SIDE,18
2015,2015,Sept,9/25/2015,LK,P,Red Dun Reef,264,264-500-172,1,Juv,SMIC,SMIC,14
2015,2015,Sept,9/25/2015,LK,P,Red Dun Reef,264,264-500-172,1,Juv,SMIC,SMIC,18
2015,2015,Sept,9/25/2015,LK,P,Red Dun Reef,264,264-500-172,1,Juv,SMIC,SMIC,33
2015,2015,July,7/16/2015,UK,P,Porter Patch,321,321-100-017,1,Juv,PAST,PORI,14
2015,2015,July,7/16/2015,UK,P,Porter Patch,321,321-100-017,1,Juv,SRAD,SIDE,16
2015,2015,July,7/16/2015,UK,P,Porter Patch,321,321-100-058,1,Juv,AAGA,AGAR,8
2015,2015,July,7/16/2015,UK,P,Porter Patch,321,321-100-058,1,Juv,SSID,SIDE,18
2015,2015,Sept,9/1/2015,UK,P,Porter Patch,321,321-100-136,1,Juv,SRAD,SIDE,22
2015,2015,Sept,9/1/2015,UK,P,Porter Patch,321,321-100-136,1,Juv,SSID,SIDE,3
2015,2015,Sept,9/1/2015,UK,P,Porter Patch,321,321-100-136,1,Juv,SSID,SIDE,8
2015,2015,Sept,9/1/2015,UK,P,Porter Patch,321,321-100-136,1,Juv,SSID,SIDE,2
2015,2015,Sept,9/1/2015,UK,P,Porter Patch,321,321-100-136,1,Juv,SSID,SIDE,4
2015,2015,Sept,9/1/2015,UK,P,Porter Patch,321,321-100-163,1,Juv,PPOR,PORI,22
2015,2015,Sept,9/1/2015,UK,P,Porter Patch,321,321-100-163,1,Juv,PPOR,PORI,13
2015,2015,Sept,9/1/2015,UK,P,Porter Patch,321,321-100-163,1,Juv,SSID,SIDE,3
2015,2015,July,7/16/2015,UK,P,Porter Patch,321,321-500-024,1,Juv,DSTO,DSTO,9
2015,2015,July,7/16/2015,UK,P,Porter Patch,321,321-500-049,1,Juv,PAST,PORI,37
2015,2015,July,7/16/2015,UK,P,Porter Patch,321,321-500-049,1,Iso,PPOR,PORI,24
2015,2015,July,7/16/2015,UK,P,Porter Patch,321,321-500-085,0,NA,NA,NA,NA
2015,2015,July,7/16/2015,UK,P,Porter Patch,321,321-500-212,1,Juv,DSTO,DSTO,7
2015,2015,July,7/16/2015,UK,P,Porter Patch,321,321-500-212,1,Juv,PAST,PORI,24
2015,2015,July,7/17/2015,UK,P,Porter Patch,322,322-100-026,0,NA,NA,NA,NA
2015,2015,July,7/17/2015,UK,P,Porter Patch,322,322-100-069,1,Juv,PAST,PORI,31
2015,2015,July,7/17/2015,UK,P,Porter Patch,322,322-100-069,1,Uns,PPOR,PORI,10
2015,2015,July,7/17/2015,UK,P,Porter Patch,322,322-100-069,1,Uns,PPOR,PORI,7
2015,2015,July,7/17/2015,UK,P,Porter Patch,322,322-100-069,1,Juv,SSID,SIDE,24
2015,2015,July,7/17/2015,UK,P,Porter Patch,322,322-100-118,1,Juv,DSTO,DSTO,13
2015,2015,July,7/17/2015,UK,P,Porter Patch,322,322-100-118,1,Iso,SSID,SIDE,37
2015,2015,July,7/17/2015,UK,P,Porter Patch,322,322-100-118,1,Iso,SSID,SIDE,9
2015,2015,July,7/17/2015,UK,P,Porter Patch,322,322-100-202,0,NA,NA,NA,NA
2015,2015,July,7/17/2015,UK,P,Porter Patch,322,322-100-223,1,Juv,PAST,PORI,12
2015,2015,July,7/17/2015,UK,P,Porter Patch,322,322-100-223,1,Juv,PPOR,PORI,15
2015,2015,July,7/17/2015,UK,P,Porter Patch,322,322-100-223,1,Juv,PPOR,PORI,18
2015,2015,July,7/17/2015,UK,P,Porter Patch,322,322-100-223,1,Juv,SSID,SIDE,6
2015,2015,July,7/17/2015,UK,P,Porter Patch,322,322-500-059,0,NA,NA,NA,NA
2015,2015,July,7/17/2015,UK,P,Porter Patch,322,322-500-070,1,Juv,PAST,PORI,7
2015,2015,July,7/17/2015,UK,P,Porter Patch,322,322-500-070,1,Juv,PAST,PORI,9
2015,2015,July,7/17/2015,UK,P,Porter Patch,322,322-500-070,1,Juv,SRAD,SIDE,8
2015,2015,July,7/17/2015,UK,P,Porter Patch,322,322-500-091,1,Juv,PPOR,PORI,36
2015,2015,July,7/17/2015,UK,P,Porter Patch,322,322-500-091,1,Iso,SRAD,SIDE,28
2015,2015,July,7/17/2015,UK,P,Porter Patch,323,323-100-021,1,Juv,DSTO,DSTO,16
2015,2015,July,7/17/2015,UK,P,Porter Patch,323,323-100-021,1,Juv,SRAD,SIDE,21
2015,2015,July,7/17/2015,UK,P,Porter Patch,323,323-100-072,0,NA,NA,NA,NA
2015,2015,July,7/17/2015,UK,P,Porter Patch,323,323-100-115,0,NA,NA,NA,NA
2015,2015,July,7/17/2015,UK,P,Porter Patch,323,323-100-126,1,Juv,SRAD,SIDE,22
2015,2015,Sept,9/1/2015,UK,P,Porter Patch,323,323-100-223,1,Juv,SSID,SIDE,19
2015,2015,Sept,9/1/2015,UK,P,Porter Patch,323,323-100-223,1,Juv,SSID,SIDE,37
2015,2015,Sept,9/1/2015,UK,P,Porter Patch,323,323-500-064,1,Juv,SSID,SIDE,18
2015,2015,Sept,9/1/2015,UK,P,Porter Patch,323,323-500-144,1,Juv,SRAD,SIDE,26
2015,2015,Sept,9/1/2015,UK,P,Porter Patch,323,323-500-156,0,NA,NA,NA,NA
2015,2015,July,7/17/2015,UK,P,Porter Patch,324,324-100-022,1,Juv,PAST,PORI,22
2015,2015,July,7/17/2015,UK,P,Porter Patch,324,324-100-022,1,Iso,PPOR,PORI,16
2015,2015,July,7/17/2015,UK,P,Porter Patch,324,324-100-022,1,Iso,PPOR,PORI,14
2015,2015,July,7/17/2015,UK,P,Porter Patch,324,324-100-022,1,Iso,PPOR,PORI,14
2015,2015,July,7/16/2015,UK,P,Porter Patch,324,324-100-046,1,Iso,AAGA,AGAR,10
2015,2015,July,7/16/2015,UK,P,Porter Patch,324,324-100-046,1,Iso,AAGA,AGAR,27
2015,2015,July,7/16/2015,UK,P,Porter Patch,324,324-100-046,1,Iso,AAGA,AGAR,11
2015,2015,July,7/16/2015,UK,P,Porter Patch,324,324-100-046,1,Juv,DSTO,DSTO,20
2015,2015,July,7/16/2015,UK,P,Porter Patch,324,324-100-046,1,Juv,PAST,PORI,12
2015,2015,July,7/16/2015,UK,P,Porter Patch,324,324-100-046,1,Juv,PAST,PORI,34
2015,2015,July,7/16/2015,UK,P,Porter Patch,324,324-100-046,1,Juv,PPOR,PORI,16
2015,2015,July,7/16/2015,UK,P,Porter Patch,324,324-100-046,1,Juv,SSID,SIDE,10
2015,2015,July,7/17/2015,UK,P,Porter Patch,324,324-100-095,1,Juv,AAGA,AGAR,18
2015,2015,July,7/17/2015,UK,P,Porter Patch,324,324-100-095,1,Juv,MCAV,MCAV,24
2015,2015,Sept,9/1/2015,UK,P,Porter Patch,324,324-100-199,1,Juv,PAST,PORI,25
2015,2015,Sept,9/1/2015,UK,P,Porter Patch,324,324-100-199,1,Juv,PAST,PORI,39
2015,2015,Sept,9/1/2015,UK,P,Porter Patch,324,324-100-199,1,Juv,SRAD,SIDE,34
2015,2015,Sept,9/1/2015,UK,P,Porter Patch,324,324-500-036,1,Juv,DSTO,DSTO,19
2015,2015,Sept,9/1/2015,UK,P,Porter Patch,324,324-500-036,1,Juv,PAST,PORI,23
2015,2015,Sept,9/1/2015,UK,P,Porter Patch,324,324-500-036,1,Juv,PPOR,PORI,38
2015,2015,Sept,9/1/2015,UK,P,Porter Patch,324,324-500-036,1,Juv,SRAD,SIDE,8
2015,2015,Sept,9/1/2015,UK,P,Porter Patch,324,324-500-036,1,Juv,SSID,SIDE,8
2015,2015,Sept,9/1/2015,UK,P,Porter Patch,324,324-500-036,1,Juv,SSID,SIDE,6
2015,2015,Sept,9/1/2015,UK,P,Porter Patch,324,324-500-036,1,Juv,SSID,SIDE,6
2015,2015,Sept,9/1/2015,UK,P,Porter Patch,324,324-500-064,1,Juv,SRAD,SIDE,8
2015,2015,Sept,9/1/2015,UK,P,Porter Patch,324,324-500-064,1,Juv,SRAD,SIDE,13
2015,2015,Sept,9/1/2015,UK,P,Porter Patch,324,324-500-158,0,NA,NA,NA,NA
2015,2015,July,7/16/2015,UK,P,Porter Patch,324,324-500-209,1,Iso,AAGA,AGAR,22
2015,2015,July,7/16/2015,UK,P,Porter Patch,324,324-500-209,1,Iso,AAGA,AGAR,20
2015,2015,July,7/16/2015,UK,P,Porter Patch,324,324-500-209,1,Iso,AAGA,AGAR,27
2015,2015,July,7/16/2015,UK,P,Porter Patch,324,324-500-209,1,Iso,AAGA,AGAR,24
2015,2015,July,7/16/2015,UK,P,Porter Patch,324,324-500-209,1,Iso,AAGA,AGAR,11
2015,2015,Sept,9/24/2015,UK,P,Admiral,331,331-100-098,1,Juv,PAST,PORI,19
2015,2015,Sept,9/24/2015,UK,P,Admiral,331,331-100-139,1,Juv,DSTR,DIPL,23
2015,2015,Sept,9/24/2015,UK,P,Admiral,331,331-100-139,1,Juv,SRAD,SIDE,15
2015,2015,Sept,9/24/2015,UK,P,Admiral,331,331-100-139,1,Juv,SRAD,SIDE,36
2015,2015,Sept,9/24/2015,UK,P,Admiral,331,331-100-183,1,Juv,PAST,PORI,26
2015,2015,Sept,9/24/2015,UK,P,Admiral,331,331-100-183,1,Juv,SSID,SIDE,24
2015,2015,Sept,9/24/2015,UK,P,Admiral,331,331-100-183,1,Juv,SSID,SIDE,11
2015,2015,Sept,9/24/2015,UK,P,Admiral,331,331-100-183,1,Juv,UNKS,UNKS,9
2015,2015,Sept,9/24/2015,UK,P,Admiral,331,331-500-012,0,NA,NA,NA,NA
2015,2015,Sept,9/24/2015,UK,P,Admiral,331,331-500-033,1,Juv,CNAT,CNAT,25
2015,2015,Sept,9/24/2015,UK,P,Admiral,331,331-500-104,1,Juv,SSID,SIDE,7
2015,2015,Sept,9/24/2015,UK,P,Admiral,331,331-500-180,1,Juv,SSID,SIDE,20
2015,2015,Sept,9/24/2015,UK,P,Admiral,331,331-500-221,1,Iso,PAST,PORI,26
2015,2015,Sept,9/24/2015,UK,P,Admiral,331,331-500-221,1,Juv,PAST,PORI,29
2015,2015,Sept,9/24/2015,UK,P,Admiral,331,331-500-221,1,Juv,SRAD,SIDE,27
2015,2015,Sept,9/24/2015,UK,P,Admiral,331,331-500-221,1,Juv,SRAD,SIDE,16
2015,2015,Sept,9/24/2015,UK,P,Admiral,332,332-100-024,0,NA,NA,NA,NA
2015,2015,Sept,9/24/2015,UK,P,Admiral,332,332-100-094,1,Juv,SSID,SIDE,21
2015,2015,Sept,9/24/2015,UK,P,Admiral,332,332-100-094,1,Juv,SSID,SIDE,9
2015,2015,Sept,9/24/2015,UK,P,Admiral,332,332-100-102,0,NA,NA,NA,NA
2015,2015,Sept,9/24/2015,UK,P,Admiral,332,332-100-177,0,NA,NA,NA,NA
2015,2015,Sept,9/24/2015,UK,P,Admiral,332,332-500-017,0,NA,NA,NA,NA
2015,2015,Sept,9/24/2015,UK,P,Admiral,332,332-500-081,0,NA,NA,NA,NA
2015,2015,Sept,9/24/2015,UK,P,Admiral,332,332-500-094,1,Juv,SSID,SIDE,31
2015,2015,Sept,9/24/2015,UK,P,Admiral,332,332-500-154,0,NA,NA,NA,NA
2015,2015,Sept,9/24/2015,UK,P,Admiral,333,333-100-060,1,Juv,PAST,PORI,5
2015,2015,Sept,9/24/2015,UK,P,Admiral,333,333-100-084,0,NA,NA,NA,NA
2015,2015,Sept,9/24/2015,UK,P,Admiral,333,333-100-091,0,NA,NA,NA,NA
2015,2015,Sept,9/24/2015,UK,P,Admiral,333,333-100-192,1,Juv,SSID,SIDE,10
2015,2015,Sept,9/24/2015,UK,P,Admiral,333,333-500-022,0,NA,NA,NA,NA
2015,2015,Sept,9/24/2015,UK,P,Admiral,333,333-500-111,0,NA,NA,NA,NA
2015,2015,Sept,9/24/2015,UK,P,Admiral,333,333-500-154,1,Juv,SSID,SIDE,9
2015,2015,Sept,9/24/2015,UK,P,Admiral,333,333-500-154,1,Juv,SSID,SIDE,15
2015,2015,Sept,9/24/2015,UK,P,Admiral,333,333-500-195,0,NA,NA,NA,NA
2015,2015,Sept,9/24/2015,UK,P,Admiral,334,334-100-035,0,NA,NA,NA,NA
2015,2015,Sept,9/24/2015,UK,P,Admiral,334,334-100-067,0,NA,NA,NA,NA
2015,2015,Sept,9/24/2015,UK,P,Admiral,334,334-100-139,1,Iso,MCAV,MCAV,21
2015,2015,Sept,9/24/2015,UK,P,Admiral,334,334-100-139,1,Iso,MCAV,MCAV,22
2015,2015,Sept,9/24/2015,UK,P,Admiral,334,334-100-139,1,Juv,MCAV,MCAV,25
2015,2015,Sept,9/24/2015,UK,P,Admiral,334,334-100-139,1,Juv,SSID,SIDE,9
2015,2015,Sept,9/24/2015,UK,P,Admiral,334,334-100-194,1,Juv,PAST,PORI,12
2015,2015,Sept,9/24/2015,UK,P,Admiral,334,334-500-021,0,NA,NA,NA,NA
2015,2015,Sept,9/24/2015,UK,P,Admiral,334,334-500-067,1,Iso,MCAV,MCAV,7
2015,2015,Sept,9/24/2015,UK,P,Admiral,334,334-500-067,1,Iso,MCAV,MCAV,35
2015,2015,Sept,9/24/2015,UK,P,Admiral,334,334-500-067,1,Iso,MCAV,MCAV,16
2015,2015,Sept,9/24/2015,UK,P,Admiral,334,334-500-067,1,Iso,MCAV,MCAV,23
2015,2015,Sept,9/24/2015,UK,P,Admiral,334,334-500-067,1,Juv,SRAD,SIDE,10
2015,2015,Sept,9/24/2015,UK,P,Admiral,334,334-500-134,1,Juv,SSID,SIDE,7
2015,2015,Sept,9/24/2015,UK,P,Admiral,334,334-500-134,1,Juv,SRAD,SIDE,34
2015,2015,Sept,9/24/2015,UK,P,Admiral,334,334-500-222,1,Juv,SSID,SIDE,16
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,341,341-100-062,1,Uns,MCAV,MCAV,24
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,341,341-100-062,1,Juv,PAST,PORI,14
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,341,341-100-062,1,Juv,PAST,PORI,4
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,341,341-100-062,1,Juv,PAST,PORI,5
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,341,341-100-062,1,Juv,PAST,PORI,19
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,341,341-100-096,1,Juv,AAGA,AGAR,12
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,341,341-100-096,1,Juv,AAGA,AGAR,14
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,341,341-100-096,1,Juv,PPOR,PORI,24
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,341,341-100-116,1,Juv,AAGA,AGAR,22
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,341,341-100-116,1,Juv,AAGA,AGAR,18
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,341,341-100-116,1,Juv,PAST,PORI,33
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,341,341-100-116,1,Juv,PAST,PORI,11
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,341,341-100-116,1,Juv,PAST,PORI,29
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,341,341-100-116,1,Juv,PAST,PORI,34
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,341,341-100-116,1,Juv,PPOR,PORI,10
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,341,341-100-116,1,Juv,PPOR,PORI,7
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,341,341-100-116,1,Iso,PPOR,PORI,12
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,341,341-100-116,1,Iso,PPOR,PORI,18
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,341,341-100-116,1,Iso,PPOR,PORI,39
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,341,341-100-116,1,Juv,SSID,SIDE,6
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,341,341-100-116,1,Juv,SSID,SIDE,14
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,341,341-100-116,1,Juv,SSID,SIDE,20
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,341,341-100-116,1,Juv,SSID,SIDE,6
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,341,341-100-116,1,Juv,SSID,SIDE,5
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,341,341-100-116,1,Juv,SMIC,SMIC,10
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,341,341-100-162,1,Juv,AAGA,AGAR,34
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,341,341-100-162,1,Juv,CNAT,CNAT,4
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,341,341-100-162,1,Juv,PAST,PORI,13
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,341,341-100-162,1,Juv,PAST,PORI,14
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,341,341-100-162,1,Juv,PAST,PORI,22
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,341,341-100-162,1,Juv,PAST,PORI,21
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,341,341-100-162,1,Juv,PPOR,PORI,11
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,341,341-100-162,1,Juv,PPOR,PORI,24
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,341,341-100-162,1,Juv,PPOR,PORI,33
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,341,341-100-162,1,Juv,SSID,SIDE,27
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,341,341-100-162,1,Juv,SSID,SIDE,35
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,341,341-100-162,1,Juv,SSID,SIDE,24
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,341,341-100-162,1,Juv,SSID,SIDE,28
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,341,341-500-049,1,Juv,CNAT,CNAT,20
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,341,341-500-049,1,Iso,MCAV,MCAV,10
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,341,341-500-049,1,Juv,PAST,PORI,24
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,341,341-500-049,1,Juv,PPOR,PORI,26
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,341,341-500-049,1,Iso,SSID,SIDE,35
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,341,341-500-049,1,Iso,SSID,SIDE,7
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,341,341-500-049,1,Iso,SSID,SIDE,6
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,341,341-500-049,1,Juv,SSID,SIDE,7
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,341,341-500-049,1,Juv,SSID,SIDE,5
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,341,341-500-049,1,Juv,SSID,SIDE,4
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,341,341-500-049,1,Juv,SSID,SIDE,7
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,341,341-500-049,1,Juv,SMIC,SMIC,25
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,341,341-500-078,1,Juv,AAGA,AGAR,21
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,341,341-500-078,1,Juv,AAGA,AGAR,30
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,341,341-500-078,1,Iso,CNAT,CNAT,24
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,341,341-500-078,1,Iso,SSID,SIDE,28
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,341,341-500-078,1,Iso,SSID,SIDE,19
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,341,341-500-078,1,Juv,SSID,SIDE,9
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,341,341-500-078,1,Juv,SSID,SIDE,21
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,341,341-500-088,1,Juv,AAGA,AGAR,35
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,341,341-500-088,1,Juv,MCAV,MCAV,6
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,341,341-500-088,1,Juv,PAST,PORI,6
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,341,341-500-088,1,Juv,PAST,PORI,7
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,341,341-500-088,1,Juv,PAST,PORI,38
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,341,341-500-088,1,Juv,PAST,PORI,14
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,341,341-500-088,1,Juv,PPOR,PORI,25
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,341,341-500-088,1,Iso,SSID,SIDE,19
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,341,341-500-088,1,Iso,SSID,SIDE,14
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,341,341-500-088,1,Iso,SSID,SIDE,18
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,341,341-500-088,1,Iso,SSID,SIDE,28
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,341,341-500-088,1,Iso,SSID,SIDE,4
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,341,341-500-088,1,Iso,SSID,SIDE,30
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,341,341-500-088,1,Iso,SSID,SIDE,12
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,341,341-500-088,1,Iso,SSID,SIDE,7
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,341,341-500-088,1,Iso,SSID,SIDE,9
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,341,341-500-088,1,Iso,SSID,SIDE,14
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,341,341-500-088,1,Juv,SSID,SIDE,5
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,341,341-500-088,1,Iso,SMIC,SMIC,18
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,341,341-500-088,1,Iso,SMIC,SMIC,12
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,341,341-500-230,1,Juv,PAST,PORI,32
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,341,341-500-230,1,Juv,PAST,PORI,17
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,341,341-500-230,1,Juv,PPOR,PORI,11
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,341,341-500-230,1,Juv,SSID,SIDE,3
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,341,341-500-230,1,Juv,SSID,SIDE,7
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,342,342-100-003,1,Juv,AAGA,AGAR,11
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,342,342-100-003,1,Juv,MCAV,MCAV,13
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,342,342-100-003,1,Juv,PAST,PORI,21
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,342,342-100-003,1,Juv,SSID,SIDE,11
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,342,342-100-003,1,Juv,SMIC,SMIC,9
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,342,342-100-033,1,Juv,MCAV,MCAV,21
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,342,342-100-033,1,Juv,MMEA,MMEA,6
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,342,342-100-033,1,Juv,SCUB,MUSS,22
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,342,342-100-033,1,Juv,PAST,PORI,11
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,342,342-100-033,1,Juv,PPOR,PORI,25
2015,2015,Sept,9/2/2015,MK,P,West Turtle Shoal,342,342-100-033,1,Juv,SSID,SIDE,4
