year,region,habitat,site_code,site_name,station,points,percent_cover,group_coarse,group_fine
1996,LK,OS,5S2,Looe Key Shallow,572,600,0.003333333,Stony coral,Stony_coral
1996,LK,OS,5S2,Looe Key Shallow,572,600,0.611666667,Substrate,Substratum_turf
1996,LK,OS,5S2,Looe Key Shallow,572,600,0.086666667,Zoanthidea,Cnidaria_other
1996,LK,OS,5S2,Looe Key Shallow,573,556,0.050359712,Macroalgae,Macroalgae
1996,LK,OS,5S2,Looe Key Shallow,573,556,0.134892086,Octocoral,Octocoral
1996,LK,OS,5S2,Looe Key Shallow,573,556,0.005395683,Porifera,Sponge_other
1996,LK,OS,5S2,Looe Key Shallow,573,556,0.001798561,Stony coral,Stony_coral
1996,LK,OS,5S2,Looe Key Shallow,573,556,0.005395683,Stony coral,Stony_coral
1996,LK,OS,5S2,Looe Key Shallow,573,556,0.032374101,Stony coral,Stony_coral
1996,LK,OS,5S2,Looe Key Shallow,573,556,0.014388489,Stony coral,Stony_coral
1996,LK,OS,5S2,Looe Key Shallow,573,556,0.706834532,Substrate,Substratum_turf
1996,LK,OS,5S2,Looe Key Shallow,573,556,0.048561151,Zoanthidea,Cnidaria_other
1996,LK,OS,5S2,Looe Key Shallow,574,825,0.106666667,Macroalgae,Macroalgae
1996,LK,OS,5S2,Looe Key Shallow,574,825,0.031515152,Octocoral,Octocoral
1996,LK,OS,5S2,Looe Key Shallow,574,825,0.04969697,Porifera,Sponge_other
1996,LK,OS,5S2,Looe Key Shallow,574,825,0.012121212,Stony coral,Stony_coral
1996,LK,OS,5S2,Looe Key Shallow,574,825,0.013333333,Stony coral,Millepora
1996,LK,OS,5S2,Looe Key Shallow,574,825,0.002424242,Stony coral,Millepora
1996,LK,OS,5S2,Looe Key Shallow,574,825,0.006060606,Stony coral,Stony_coral
1996,LK,OS,5S2,Looe Key Shallow,574,825,0.001212121,Stony coral,Stony_coral
1996,LK,OS,5S2,Looe Key Shallow,574,825,0.334545455,Stony coral,Stony_coral
1996,LK,OS,5S2,Looe Key Shallow,574,825,0.008484848,Stony coral,Stony_coral
1996,LK,OS,5S2,Looe Key Shallow,574,825,0.003636364,Stony coral,Stony_coral
1996,LK,OS,5S2,Looe Key Shallow,574,825,0.419393939,Substrate,Substratum_turf
1996,LK,OS,5S2,Looe Key Shallow,574,825,0.010909091,Zoanthidea,Cnidaria_other
1996,LK,OS,5S3,Eastern Sambo Shallow,581,579,0.069084629,Macroalgae,Macroalgae
1996,LK,OS,5S3,Eastern Sambo Shallow,581,579,0.001727116,Octocoral,Octocoral
1996,LK,OS,5S3,Eastern Sambo Shallow,581,579,0.020725389,Porifera,Sponge_other
1996,LK,OS,5S3,Eastern Sambo Shallow,581,579,0.098445596,Stony coral,Millepora
1996,LK,OS,5S3,Eastern Sambo Shallow,581,579,0.015544041,Stony coral,Stony_coral
1996,LK,OS,5S3,Eastern Sambo Shallow,581,579,0.010362694,Stony coral,Stony_coral
1996,LK,OS,5S3,Eastern Sambo Shallow,581,579,0.010362694,Stony coral,Stony_coral
1996,LK,OS,5S3,Eastern Sambo Shallow,581,579,0.696027634,Substrate,Substratum_turf
1996,LK,OS,5S3,Eastern Sambo Shallow,581,579,0.077720207,Zoanthidea,Cnidaria_other
1996,LK,OS,5S3,Eastern Sambo Shallow,582,520,0.128846154,Macroalgae,Macroalgae
1996,LK,OS,5S3,Eastern Sambo Shallow,582,520,0.013461538,Octocoral,Octocoral
1996,LK,OS,5S3,Eastern Sambo Shallow,582,520,0.005769231,Porifera,Sponge_other
1996,LK,OS,5S3,Eastern Sambo Shallow,582,520,0.176923077,Stony coral,Millepora
1996,LK,OS,5S3,Eastern Sambo Shallow,582,520,0.001923077,Stony coral,Stony_coral
1996,LK,OS,5S3,Eastern Sambo Shallow,582,520,0.026923077,Stony coral,Stony_coral
1996,LK,OS,5S3,Eastern Sambo Shallow,582,520,0.584615385,Substrate,Substratum_turf
1996,LK,OS,5S3,Eastern Sambo Shallow,582,520,0.061538462,Zoanthidea,Cnidaria_other
1996,LK,OS,5S3,Eastern Sambo Shallow,583,479,0.087682672,Macroalgae,Macroalgae
1996,LK,OS,5S3,Eastern Sambo Shallow,583,479,0.002087683,Porifera,Sponge_other
1996,LK,OS,5S3,Eastern Sambo Shallow,583,479,0.002087683,Seagrass,Seagrass
1996,LK,OS,5S3,Eastern Sambo Shallow,583,479,0.14822547,Stony coral,Millepora
1996,LK,OS,5S3,Eastern Sambo Shallow,583,479,0.016701461,Stony coral,Stony_coral
1996,LK,OS,5S3,Eastern Sambo Shallow,583,479,0.586638831,Substrate,Substratum_turf
1996,LK,OS,5S3,Eastern Sambo Shallow,583,479,0.1565762,Zoanthidea,Cnidaria_other
1996,LK,OS,5S3,Eastern Sambo Shallow,584,498,0.102409639,Macroalgae,Macroalgae
1996,LK,OS,5S3,Eastern Sambo Shallow,584,498,0.024096386,Octocoral,Octocoral
1996,LK,OS,5S3,Eastern Sambo Shallow,584,498,0.010040161,Porifera,Sponge_other
1996,LK,OS,5S3,Eastern Sambo Shallow,584,498,0.002008032,Stony coral,Millepora
1996,LK,OS,5S3,Eastern Sambo Shallow,584,498,0.106425703,Stony coral,Millepora
1996,LK,OS,5S3,Eastern Sambo Shallow,584,498,0.014056225,Stony coral,Stony_coral
1996,LK,OS,5S3,Eastern Sambo Shallow,584,498,0.052208835,Stony coral,Stony_coral
1996,LK,OS,5S3,Eastern Sambo Shallow,584,498,0.606425703,Substrate,Substratum_turf
1996,LK,OS,5S3,Eastern Sambo Shallow,584,498,0.082329317,Zoanthidea,Cnidaria_other
1996,LK,OS,5S4,Western Sambo Shallow,591,445,0.04494382,Macroalgae,Macroalgae
1996,LK,OS,5S4,Western Sambo Shallow,591,445,0.024719101,Octocoral,Octocoral
1996,LK,OS,5S4,Western Sambo Shallow,591,445,0.166292135,Stony coral,Stony_coral
1996,LK,OS,5S4,Western Sambo Shallow,591,445,0.017977528,Stony coral,Millepora
1996,LK,OS,5S4,Western Sambo Shallow,591,445,0.015730337,Stony coral,Stony_coral
1996,LK,OS,5S4,Western Sambo Shallow,591,445,0.669662921,Substrate,Substratum_turf
1996,LK,OS,5S4,Western Sambo Shallow,591,445,0.060674157,Zoanthidea,Cnidaria_other
1996,LK,OS,5S4,Western Sambo Shallow,592,477,0.054507338,Macroalgae,Macroalgae
1996,LK,OS,5S4,Western Sambo Shallow,592,477,0.018867925,Octocoral,Octocoral
1996,LK,OS,5S4,Western Sambo Shallow,592,477,0.01048218,Porifera,Sponge_other
1996,LK,OS,5S4,Western Sambo Shallow,592,477,0.002096436,Stony coral,Stony_coral
1996,LK,OS,5S4,Western Sambo Shallow,592,477,0.186582809,Stony coral,Stony_coral
1996,LK,OS,5S4,Western Sambo Shallow,592,477,0.006289308,Stony coral,Millepora
1996,LK,OS,5S4,Western Sambo Shallow,592,477,0.004192872,Stony coral,Stony_coral
1996,LK,OS,5S4,Western Sambo Shallow,592,477,0.016771488,Stony coral,Stony_coral
1996,LK,OS,5S4,Western Sambo Shallow,592,477,0.01048218,Stony coral,Stony_coral
1996,LK,OS,5S4,Western Sambo Shallow,592,477,0.016771488,Stony coral,Stony_coral
1996,LK,OS,5S4,Western Sambo Shallow,592,477,0.670859539,Substrate,Substratum_turf
1996,LK,OS,5S4,Western Sambo Shallow,592,477,0.002096436,Zoanthidea,Cnidaria_other
1996,LK,OS,5S4,Western Sambo Shallow,593,577,0.034662045,Macroalgae,Macroalgae
1996,LK,OS,5S4,Western Sambo Shallow,593,577,0.020797227,Octocoral,Octocoral
1996,LK,OS,5S4,Western Sambo Shallow,593,577,0.001733102,Porifera,Sponge_other
1996,LK,OS,5S4,Western Sambo Shallow,593,577,0.095320624,Stony coral,Stony_coral
1996,LK,OS,5S4,Western Sambo Shallow,593,577,0.090121317,Stony coral,Millepora
1996,LK,OS,5S4,Western Sambo Shallow,593,577,0.017331023,Stony coral,Stony_coral
1996,LK,OS,5S4,Western Sambo Shallow,593,577,0.001733102,Stony coral,Stony_coral
1996,LK,OS,5S4,Western Sambo Shallow,593,577,0.003466205,Stony coral,Stony_coral
1996,LK,OS,5S4,Western Sambo Shallow,593,577,0.719237435,Substrate,Substratum_turf
1996,LK,OS,5S4,Western Sambo Shallow,593,577,0.01559792,Zoanthidea,Cnidaria_other
1996,LK,OS,5S4,Western Sambo Shallow,594,595,0.05210084,Macroalgae,Macroalgae
1996,LK,OS,5S4,Western Sambo Shallow,594,595,0.01512605,Octocoral,Octocoral
1996,LK,OS,5S4,Western Sambo Shallow,594,595,0.01512605,Porifera,Sponge_other
1996,LK,OS,5S4,Western Sambo Shallow,594,595,0.013445378,Stony coral,Stony_coral
1996,LK,OS,5S4,Western Sambo Shallow,594,595,0.129411765,Stony coral,Millepora
1996,LK,OS,5S4,Western Sambo Shallow,594,595,0.003361345,Stony coral,Stony_coral
1996,LK,OS,5S4,Western Sambo Shallow,594,595,0.028571429,Stony coral,Stony_coral
1996,LK,OS,5S4,Western Sambo Shallow,594,595,0.021848739,Stony coral,Stony_coral
1996,LK,OS,5S4,Western Sambo Shallow,594,595,0.003361345,Stony coral,Stony_coral
1996,LK,OS,5S4,Western Sambo Shallow,594,595,0.011764706,Stony coral,Stony_coral
1996,LK,OS,5S4,Western Sambo Shallow,594,595,0.591596639,Substrate,Substratum_turf
1996,LK,OS,5S4,Western Sambo Shallow,594,595,0.114285714,Zoanthidea,Cnidaria_other
1996,LK,OS,5S5,Rock Key Shallow,601,568,0.008802817,Macroalgae,Macroalgae
1996,LK,OS,5S5,Rock Key Shallow,601,568,0.022887324,Octocoral,Octocoral
1996,LK,OS,5S5,Rock Key Shallow,601,568,0.001760563,Porifera,Sponge_other
1996,LK,OS,5S5,Rock Key Shallow,601,568,0.029929577,Stony coral,Stony_coral
1996,LK,OS,5S5,Rock Key Shallow,601,568,0.052816901,Stony coral,Millepora
1996,LK,OS,5S5,Rock Key Shallow,601,568,0.007042254,Stony coral,Stony_coral
1996,LK,OS,5S5,Rock Key Shallow,601,568,0.001760563,Stony coral,Stony_coral
1996,LK,OS,5S5,Rock Key Shallow,601,568,0.809859155,Substrate,Substratum_turf
1996,LK,OS,5S5,Rock Key Shallow,601,568,0.065140845,Zoanthidea,Cnidaria_other
1996,LK,OS,5S5,Rock Key Shallow,602,616,0.00974026,Macroalgae,Macroalgae
1996,LK,OS,5S5,Rock Key Shallow,602,616,0.01461039,Octocoral,Octocoral
1996,LK,OS,5S5,Rock Key Shallow,602,616,0.006493506,Porifera,Sponge_other
1996,LK,OS,5S5,Rock Key Shallow,602,616,0.021103896,Stony coral,Stony_coral
1996,LK,OS,5S5,Rock Key Shallow,602,616,0.042207792,Stony coral,Stony_coral
1996,LK,OS,5S5,Rock Key Shallow,602,616,0.00487013,Stony coral,Stony_coral
1996,LK,OS,5S5,Rock Key Shallow,602,616,0.001623377,Stony coral,Stony_coral
1996,LK,OS,5S5,Rock Key Shallow,602,616,0.003246753,Stony coral,Stony_coral
1996,LK,OS,5S5,Rock Key Shallow,602,616,0.001623377,Stony coral,Stony_coral
1996,LK,OS,5S5,Rock Key Shallow,602,616,0.883116883,Substrate,Substratum_turf
1996,LK,OS,5S5,Rock Key Shallow,602,616,0.011363636,Zoanthidea,Cnidaria_other
1996,LK,OS,5S5,Rock Key Shallow,603,462,0.038961039,Macroalgae,Macroalgae
1996,LK,OS,5S5,Rock Key Shallow,603,462,0.062770563,Octocoral,Octocoral
1996,LK,OS,5S5,Rock Key Shallow,603,462,0.006493506,Porifera,Sponge_other
1996,LK,OS,5S5,Rock Key Shallow,603,462,0.002164502,Stony coral,Stony_coral
1996,LK,OS,5S5,Rock Key Shallow,603,462,0.145021645,Stony coral,Stony_coral
1996,LK,OS,5S5,Rock Key Shallow,603,462,0.002164502,Stony coral,Millepora
1996,LK,OS,5S5,Rock Key Shallow,603,462,0.004329004,Stony coral,Millepora
1996,LK,OS,5S5,Rock Key Shallow,603,462,0.004329004,Stony coral,Stony_coral
1996,LK,OS,5S5,Rock Key Shallow,603,462,0.017316017,Stony coral,Stony_coral
1996,LK,OS,5S5,Rock Key Shallow,603,462,0.002164502,Stony coral,Stony_coral
1996,LK,OS,5S5,Rock Key Shallow,603,462,0.686147186,Substrate,Substratum_turf
1996,LK,OS,5S5,Rock Key Shallow,603,462,0.028138528,Zoanthidea,Cnidaria_other
1996,LK,OS,5S5,Rock Key Shallow,604,542,0.012915129,Macroalgae,Macroalgae
1996,LK,OS,5S5,Rock Key Shallow,604,542,0.005535055,Octocoral,Octocoral
1996,LK,OS,5S5,Rock Key Shallow,604,542,0.02398524,Porifera,Sponge_other
1996,LK,OS,5S5,Rock Key Shallow,604,542,0.003690037,Seagrass,Seagrass
1996,LK,OS,5S5,Rock Key Shallow,604,542,0.001845018,Stony coral,Millepora
1996,LK,OS,5S5,Rock Key Shallow,604,542,0.101476015,Stony coral,Millepora
1996,LK,OS,5S5,Rock Key Shallow,604,542,0.005535055,Stony coral,Stony_coral
1996,LK,OS,5S5,Rock Key Shallow,604,542,0.042435424,Stony coral,Stony_coral
1996,LK,OS,5S5,Rock Key Shallow,604,542,0.007380074,Stony coral,Stony_coral
1996,LK,OS,5S5,Rock Key Shallow,604,542,0.001845018,Stony coral,Stony_coral
1996,LK,OS,5S5,Rock Key Shallow,604,542,0.001845018,Stony coral,Stony_coral
1996,LK,OS,5S5,Rock Key Shallow,604,542,0.719557196,Substrate,Substratum_turf
1996,LK,OS,5S5,Rock Key Shallow,604,542,0.07195572,Zoanthidea,Cnidaria_other
1996,LK,OS,2S1,Sand Key Shallow,611,527,0.003795066,Macroalgae,Macroalgae
1996,LK,OS,2S1,Sand Key Shallow,611,527,0.037950664,Octocoral,Octocoral
1996,LK,OS,2S1,Sand Key Shallow,611,527,0.070208729,Stony coral,Stony_coral
1996,LK,OS,2S1,Sand Key Shallow,611,527,0.018975332,Stony coral,Stony_coral
1996,LK,OS,2S1,Sand Key Shallow,611,527,0.001897533,Stony coral,Stony_coral
1996,LK,OS,2S1,Sand Key Shallow,611,527,0.0056926,Stony coral,Stony_coral
1996,LK,OS,2S1,Sand Key Shallow,611,527,0.011385199,Stony coral,Stony_coral
1996,LK,OS,2S1,Sand Key Shallow,611,527,0.84629981,Substrate,Substratum_turf
1996,LK,OS,2S1,Sand Key Shallow,611,527,0.003795066,Zoanthidea,Cnidaria_other
1996,LK,OS,2S1,Sand Key Shallow,612,603,0.019900498,Macroalgae,Macroalgae
1996,LK,OS,2S1,Sand Key Shallow,612,603,0.018242123,Octocoral,Octocoral
1996,LK,OS,2S1,Sand Key Shallow,612,603,0.094527363,Stony coral,Stony_coral
1996,LK,OS,2S1,Sand Key Shallow,612,603,0.001658375,Stony coral,Stony_coral
1996,LK,OS,2S1,Sand Key Shallow,612,603,0.001658375,Stony coral,Millepora
1996,LK,OS,2S1,Sand Key Shallow,612,603,0.018242123,Stony coral,Stony_coral
1996,LK,OS,2S1,Sand Key Shallow,612,603,0.059701493,Stony coral,Stony_coral
1996,LK,OS,2S1,Sand Key Shallow,612,603,0.011608624,Stony coral,Stony_coral
1996,LK,OS,2S1,Sand Key Shallow,612,603,0.004975124,Stony coral,Stony_coral
1996,LK,OS,2S1,Sand Key Shallow,612,603,0.001658375,Stony coral,Stony_coral
1996,LK,OS,2S1,Sand Key Shallow,612,603,0.767827529,Substrate,Substratum_turf
1996,LK,OS,2S1,Sand Key Shallow,613,595,0.003361345,Macroalgae,Macroalgae
1996,LK,OS,2S1,Sand Key Shallow,613,595,0.018487395,Octocoral,Octocoral
1996,LK,OS,2S1,Sand Key Shallow,613,595,0.011764706,Porifera,Sponge_other
1996,LK,OS,2S1,Sand Key Shallow,613,595,0.075630252,Stony coral,Stony_coral
1996,LK,OS,2S1,Sand Key Shallow,613,595,0.030252101,Stony coral,Stony_coral
1996,LK,OS,2S1,Sand Key Shallow,613,595,0.001680672,Stony coral,Millepora
1996,LK,OS,2S1,Sand Key Shallow,613,595,0.013445378,Stony coral,Millepora
1996,LK,OS,2S1,Sand Key Shallow,613,595,0.01512605,Stony coral,Stony_coral
1996,LK,OS,2S1,Sand Key Shallow,613,595,0.008403361,Stony coral,Stony_coral
1996,LK,OS,2S1,Sand Key Shallow,613,595,0.001680672,Stony coral,Stony_coral
1996,LK,OS,2S1,Sand Key Shallow,613,595,0.005042017,Stony coral,Stony_coral
1996,LK,OS,2S1,Sand Key Shallow,613,595,0.001680672,Stony coral,Stony_coral
1996,LK,OS,2S1,Sand Key Shallow,613,595,0.806722689,Substrate,Substratum_turf
1996,LK,OS,2S1,Sand Key Shallow,613,595,0.006722689,Zoanthidea,Cnidaria_other
1996,LK,OS,2S1,Sand Key Shallow,614,528,0.03030303,Macroalgae,Macroalgae
1996,LK,OS,2S1,Sand Key Shallow,614,528,0.043560606,Octocoral,Octocoral
1996,LK,OS,2S1,Sand Key Shallow,614,528,0.007575758,Porifera,Sponge_other
1996,LK,OS,2S1,Sand Key Shallow,614,528,0.022727273,Stony coral,Stony_coral
1996,LK,OS,2S1,Sand Key Shallow,614,528,0.018939394,Stony coral,Millepora
1996,LK,OS,2S1,Sand Key Shallow,614,528,0.03219697,Stony coral,Stony_coral
1996,LK,OS,2S1,Sand Key Shallow,614,528,0.018939394,Stony coral,Stony_coral
1996,LK,OS,2S1,Sand Key Shallow,614,528,0.8125,Substrate,Substratum_turf
1996,LK,OS,2S1,Sand Key Shallow,614,528,0.013257576,Zoanthidea,Cnidaria_other
1996,LK,P,5P1,West Washer Women,361,624,0.052884615,Macroalgae,Macroalgae
1996,LK,P,5P1,West Washer Women,361,624,0.182692308,Octocoral,Octocoral
1996,LK,P,5P1,West Washer Women,361,624,0.012820513,Porifera,Sponge_other
1996,LK,P,5P1,West Washer Women,361,624,0.104166667,Stony coral,Stony_coral
1996,LK,P,5P1,West Washer Women,361,624,0.001602564,Stony coral,Stony_coral
1996,LK,P,5P1,West Washer Women,361,624,0.003205128,Stony coral,Millepora
1996,LK,P,5P1,West Washer Women,361,624,0.078525641,Stony coral,Stony_coral
1996,LK,P,5P1,West Washer Women,361,624,0.003205128,Stony coral,Stony_coral
1996,LK,P,5P1,West Washer Women,361,624,0.040064103,Stony coral,Stony_coral
1996,LK,P,5P1,West Washer Women,361,624,0.006410256,Stony coral,Stony_coral
1996,LK,P,5P1,West Washer Women,361,624,0.003205128,Stony coral,Stony_coral
1996,LK,P,5P1,West Washer Women,361,624,0.076923077,Stony coral,Stony_coral
1996,LK,P,5P1,West Washer Women,361,624,0.004807692,Stony coral,Stony_coral
1996,LK,P,5P1,West Washer Women,361,624,0.001602564,Stony coral,Stony_coral
1996,LK,P,5P1,West Washer Women,361,624,0.427884615,Substrate,Substratum_turf
1996,LK,P,5P1,West Washer Women,362,567,0.144620811,Octocoral,Octocoral
1996,LK,P,5P1,West Washer Women,362,567,0.008818342,Porifera,Sponge_other
1996,LK,P,5P1,West Washer Women,362,567,0.068783069,Stony coral,Stony_coral
1996,LK,P,5P1,West Washer Women,362,567,0.017636684,Stony coral,Stony_coral
1996,LK,P,5P1,West Washer Women,362,567,0.001763668,Stony coral,Millepora
1996,LK,P,5P1,West Washer Women,362,567,0.047619048,Stony coral,Stony_coral
1996,LK,P,5P1,West Washer Women,362,567,0.059964727,Stony coral,Stony_coral
1996,LK,P,5P1,West Washer Women,362,567,0.017636684,Stony coral,Stony_coral
1996,LK,P,5P1,West Washer Women,362,567,0.021164021,Stony coral,Stony_coral
1996,LK,P,5P1,West Washer Women,362,567,0.121693122,Stony coral,Stony_coral
1996,LK,P,5P1,West Washer Women,362,567,0.490299824,Substrate,Substratum_turf
1996,LK,P,5P1,West Washer Women,363,593,0.023608769,Macroalgae,Macroalgae
1996,LK,P,5P1,West Washer Women,363,593,0.155143339,Octocoral,Octocoral
1996,LK,P,5P1,West Washer Women,363,593,0.030354132,Porifera,Sponge_other
1996,LK,P,5P1,West Washer Women,363,593,0.062394604,Stony coral,Stony_coral
1996,LK,P,5P1,West Washer Women,363,593,0.001686341,Stony coral,Millepora
1996,LK,P,5P1,West Washer Women,363,593,0.114671164,Stony coral,Stony_coral
1996,LK,P,5P1,West Washer Women,363,593,0.008431703,Stony coral,Stony_coral
1996,LK,P,5P1,West Washer Women,363,593,0.045531197,Stony coral,Stony_coral
1996,LK,P,5P1,West Washer Women,363,593,0.005059022,Stony coral,Stony_coral
1996,LK,P,5P1,West Washer Women,363,593,0.010118044,Stony coral,Stony_coral
1996,LK,P,5P1,West Washer Women,363,593,0.086003373,Stony coral,Stony_coral
1996,LK,P,5P1,West Washer Women,363,593,0.456998314,Substrate,Substratum_turf
1996,LK,P,5P1,West Washer Women,364,518,0.003861004,Macroalgae,Macroalgae
1996,LK,P,5P1,West Washer Women,364,518,0.305019305,Octocoral,Octocoral
1996,LK,P,5P1,West Washer Women,364,518,0.038610039,Porifera,Sponge_other
1996,LK,P,5P1,West Washer Women,364,518,0.102316602,Stony coral,Stony_coral
1996,LK,P,5P1,West Washer Women,364,518,0.133204633,Stony coral,Stony_coral
1996,LK,P,5P1,West Washer Women,364,518,0.005791506,Stony coral,Stony_coral
1996,LK,P,5P1,West Washer Women,364,518,0.011583012,Stony coral,Stony_coral
1996,LK,P,5P1,West Washer Women,364,518,0.001930502,Stony coral,Stony_coral
1996,LK,P,5P1,West Washer Women,364,518,0.017374517,Stony coral,Stony_coral
1996,LK,P,5P1,West Washer Women,364,518,0.017374517,Stony coral,Stony_coral
1996,LK,P,5P1,West Washer Women,364,518,0.362934363,Substrate,Substratum_turf
1996,LK,P,5P2,Western Head,371,507,0.001972387,Macroalgae,Macroalgae
1996,LK,P,5P2,Western Head,371,507,0.001972387,Others,Other
1996,LK,P,5P2,Western Head,371,507,0.096646943,Porifera,Sponge_other
1996,LK,P,5P2,Western Head,371,507,0.033530572,Stony coral,Stony_coral
1996,LK,P,5P2,Western Head,371,507,0.130177515,Stony coral,Stony_coral
1996,LK,P,5P2,Western Head,371,507,0.039447732,Stony coral,Stony_coral
1996,LK,P,5P2,Western Head,371,507,0.00591716,Stony coral,Stony_coral
1996,LK,P,5P2,Western Head,371,507,0.017751479,Stony coral,Stony_coral
1996,LK,P,5P2,Western Head,371,507,0.071005917,Stony coral,Stony_coral
1996,LK,P,5P2,Western Head,371,507,0.601577909,Substrate,Substratum_turf
1996,LK,P,5P2,Western Head,372,498,0.06626506,Macroalgae,Macroalgae
1996,LK,P,5P2,Western Head,372,498,0.070281124,Porifera,Sponge_other
1996,LK,P,5P2,Western Head,372,498,0.048192771,Stony coral,Stony_coral
1996,LK,P,5P2,Western Head,372,498,0.130522088,Stony coral,Stony_coral
1996,LK,P,5P2,Western Head,372,498,0.022088353,Stony coral,Stony_coral
1996,LK,P,5P2,Western Head,372,498,0.032128514,Stony coral,Stony_coral
1996,LK,P,5P2,Western Head,372,498,0.630522088,Substrate,Substratum_turf
1996,LK,P,5P2,Western Head,373,442,0.002262443,Macroalgae,Macroalgae
1996,LK,P,5P2,Western Head,373,442,0.083710407,Porifera,Sponge_other
1996,LK,P,5P2,Western Head,373,442,0.031674208,Stony coral,Stony_coral
1996,LK,P,5P2,Western Head,373,442,0.009049774,Stony coral,Stony_coral
1996,LK,P,5P2,Western Head,373,442,0.004524887,Stony coral,Millepora
1996,LK,P,5P2,Western Head,373,442,0.178733032,Stony coral,Stony_coral
1996,LK,P,5P2,Western Head,373,442,0.004524887,Stony coral,Stony_coral
1996,LK,P,5P2,Western Head,373,442,0.002262443,Stony coral,Stony_coral
1996,LK,P,5P2,Western Head,373,442,0.049773756,Stony coral,Stony_coral
1996,LK,P,5P2,Western Head,373,442,0.004524887,Stony coral,Stony_coral
1996,LK,P,5P2,Western Head,373,442,0.009049774,Stony coral,Stony_coral
1996,LK,P,5P2,Western Head,373,442,0.036199095,Stony coral,Stony_coral
1996,LK,P,5P2,Western Head,373,442,0.002262443,Stony coral,Stony_coral
1996,LK,P,5P2,Western Head,373,442,0.581447964,Substrate,Substratum_turf
1996,LK,P,5P2,Western Head,374,590,0.011864407,Macroalgae,Macroalgae
1996,LK,P,5P2,Western Head,374,590,0.005084746,Octocoral,Octocoral
1996,LK,P,5P2,Western Head,374,590,0.049152542,Porifera,Sponge_other
1996,LK,P,5P2,Western Head,374,590,0.011864407,Stony coral,Stony_coral
1996,LK,P,5P2,Western Head,374,590,0.003389831,Stony coral,Stony_coral
1996,LK,P,5P2,Western Head,374,590,0.120338983,Stony coral,Stony_coral
1996,LK,P,5P2,Western Head,374,590,0.013559322,Stony coral,Stony_coral
1996,LK,P,5P2,Western Head,374,590,0.016949153,Stony coral,Stony_coral
1996,LK,P,5P2,Western Head,374,590,0.001694915,Stony coral,Stony_coral
1996,LK,P,5P2,Western Head,374,590,0.020338983,Stony coral,Stony_coral
1996,LK,P,5P2,Western Head,374,590,0.033898305,Stony coral,Stony_coral
1996,LK,P,5P2,Western Head,374,590,0.001694915,Stony coral,Stony_coral
1996,LK,P,5P2,Western Head,374,590,0.018644068,Stony coral,Stony_coral
1996,LK,P,5P2,Western Head,374,590,0.001694915,Stony coral,Stony_coral
1996,LK,P,5P2,Western Head,374,590,0.689830508,Substrate,Substratum_turf
1996,LK,P,5P3,Cliff Green,381,521,0.443378119,Macroalgae,Macroalgae
1996,LK,P,5P3,Cliff Green,381,521,0.259117083,Octocoral,Octocoral
1996,LK,P,5P3,Cliff Green,381,521,0.034548944,Porifera,Sponge_other
1996,LK,P,5P3,Cliff Green,381,521,0.021113244,Stony coral,Stony_coral
1996,LK,P,5P3,Cliff Green,381,521,0.001919386,Stony coral,Stony_coral
1996,LK,P,5P3,Cliff Green,381,521,0.005758157,Stony coral,Millepora
1996,LK,P,5P3,Cliff Green,381,521,0.067178503,Stony coral,Stony_coral
